TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
Boost_IRQPin_VBAT4V3,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Borris_Boost_audio_r_3"",""record"":""NO""}",,,audio -r,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_150MS_Audio_R"",""delay"":""150"",""record"":""NO""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""GPIO_SPKBST_TO_SOC_IRQ_L_HIGH"",""pattern"": ""SoC%s*GPIO%[0,%d*%]%s*=%s*(%d*)"",""parametric"": ""yes""}",,,socgpio --port 0 --pin 200 --get,,,
,Common:readVoltage,Y,,,,,"{""subsubtestname"":""IBATT_CHECK_DEBUG_speaker_start_VPBR"",""netname"":""BATT_CURRENT_BIG"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Tech:initVPBR,,,,,,"{""subsubtestname"":""Borris_Boost_VPBR_INIT"",""param1"":""vpbr_init"",""record"":""NO""}",,,"audioreg -b boost-master -w -a 0x4804 -d 0x4750604;audioreg -b boost-master -w -a 0x2858 -d 0xFFFEFFF",,,
,Tech:initVPBR,,,,,,"{""subsubtestname"":""Borris_Boost_VPBR_INIT_1"",""param1"":""vpbr_init_1"",""record"":""NO""}",,,"wait 100;processaudio --freebufs all;processaudio -p tone-gen -o ""freq 250"" --out_bitdepth 16 --out_channels 1 --out_len 1500;processaudio -p gain -o ""--gain -50"" -i process0;processaudio --pick audio-mapper -i process1 --options ""--in [0] --out [2,10]"" --out_channels 16;playaudio -b socmca -p ap-mca0 --usebuf process2 --async",,,
,Tech:loopTestVPBR,,,,,,"{""subsubtestname"":""Borris_Boost_VPBR"",""param1"":""loop"",""attribute"":""SPK_BOOST_VPBR"",""record"":""NO""}",,,,,,
,Tech:loopTestVPBR,,,,,,"{""subsubtestname"":""Borris_Boost_VPBR_vpbr_batt_mon"",""param1"":""batt_mon"",""parametric"":""yes""}",,,,,,
,Tech:loopTestVPBR,,,,,,"{""subsubtestname"":""Borris_Boost_VPBR_vpbr_l3_thld"",""param1"":""thld"",""parametric"":""yes""}",,,,,,
,Tech:loopTestVPBR,,,,,,"{""subsubtestname"":""GPIO_SPKBST_TO_SOC_IRQ_L_LOW"",""param1"":""IRQ"",""parametric"":""yes""}",,,,,,
,Tech:initVPBR,,,,,,"{""subsubtestname"":""Borris_Boost_VPBR_STOP"",""param1"":""stop"",""record"":""NO""}",,,"stopaudio -b socmca -p ap-mca0;audio --turnoff",,,
AmpIVSense_FHWoofer_IRQPin,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""audio_r_4_AMP_IRQ_CHECK"",""record"":""NO""}",,,audio -r,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_GPIO_SPKAMP_TO_SOC_IRQ_L_Low"",""record"":""NO""}",,,audioreg -w -b spk_fh_l_w -a 0x201F -d 0x03,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""GPIO_SPKAMP_TO_SOC_IRQ_L_Low_1"",""pattern"": ""SoC%s*GPIO%[0,%d*%]%s*=%s*(%d*)"",""parametric"": ""yes""}",,,socgpio --port 0 --pin 108 --get,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_GPIO_SPKAMP_TO_SOC_IRQ_L_High_1"",""record"":""NO""}",,,audioreg -w -b spk_fh_l_w -a 0x201F -d 0x00,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""GPIO_SPKAMP_TO_SOC_IRQ_L_High_1"",""pattern"": ""SoC%s*GPIO%[0,%d*%]%s*=%s*(%d*)"",""parametric"": ""yes""}",,,socgpio --port 0 --pin 108 --get,,,
AmpIVSense_CNWoofer_IRQPin,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_GPIO_SPKAMP_TO_SOC_IRQ_L_Low"",""record"":""NO""}",,,audioreg -w -b spk_cn_l_w -a 0x201F -d 0x03,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""GPIO_SPKAMP_TO_SOC_IRQ_L_Low_2"",""pattern"": ""SoC%s*GPIO%[0,%d*%]%s*=%s*(%d*)"",""parametric"": ""yes""}",,,socgpio --port 0 --pin 108 --get,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_GPIO_SPKAMP_TO_SOC_IRQ_L_High_2"",""record"":""NO""}",,,audioreg -w -b spk_cn_l_w -a 0x201F -d 0x00,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""GPIO_SPKAMP_TO_SOC_IRQ_L_High_2"",""pattern"": ""SoC%s*GPIO%[0,%d*%]%s*=%s*(%d*)"",""parametric"": ""yes""}",,,socgpio --port 0 --pin 108 --get,,,
