TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_RETIRE"", ""values"": ""2063&19""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_UTIL_REFRESH"", ""values"": ""2063&20""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_RXBURN_FERF_REFRESH"", ""values"": ""2063&21""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_REFRESH"", ""values"": ""2063&22""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_UTIL_UNC"", ""values"": ""2063&23""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_UTIL_PFAIL"", ""values"": ""2063&24""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_UTIL_EFAIL"", ""values"": ""2063&25""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_UTIL"", ""values"": ""2063&26""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_RVFAIL"", ""values"": ""2063&27""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_RFAIL_BONFIRE_DNU"", ""values"": ""2063&28""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_UNC"", ""values"": ""2063&29""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_PFAIL"", ""values"": ""2063&30""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_EFAIL"", ""values"": ""2063&31""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_PFAIL+NAND_EFAIL"", ""values"": ""2063&30+2063&31""}",,,,,,NAND_PFAIL+NAND_EFAIL
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_FACTORY"", ""values"": ""2063&32""}",,,,,,NANDDebugTest
Info_ANS_HealthTest,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""9_Smart_media_errors"", ""values"": ""9""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""10_Smart_Critical_Warnings"", ""values"": ""10""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""704_Number_of_Clog_double_UECC"", ""values"": ""704""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""802_CLOG_programs_failed"", ""values"": ""802""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""803_CLOG_read_failed"", ""values"": ""803""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""804_CLOG_read_erased_page"", ""values"": ""804""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""813_Raid_reconstruct_success_Internal"", ""values"": ""813""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""815_Raid_reconstruct_succes_Host"", ""values"": ""815""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""816_Raid_reconstruct_fail_Host"", ""values"": ""816""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""1005_Avg_PE_cycle_over_MLC/TLC_bands"", ""values"": ""1005""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""1008_Write_Amplification"",""values"": ""1008&1""}",,,,,,"if 1005 value=<2, print 1008 value pass,if 1005 value >2, set 1008 limit to [0, 800]"
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""1042_Avg_PE_cycles_over_SLC_bands"", ""values"": ""1042""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""1917_RMX_failed_die"", ""values"": ""1917""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""108_Raid_LBA_missmatch"", ""values"": ""108""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""814_Raid_reconstruct_fail_Internal"", ""values"": ""814""}",,,,,,NANDDebugTest
