TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""700000_1300000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_3.5""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""700000_1300000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_TRACE_CONNECT"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_Trace_1M5,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_TRACE_CONNECT"",""state"":""TO_1M5""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ldcm', Resistance='1500', Cap='open', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""1050000_1950000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_3.5""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""750000_2250000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_TRACE_CONNECT"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_Trace_300K1nF5,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_TRACE_CONNECT"",""state"":""TO_300K_1nF5""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ldcm', Resistance='300', Cap='1.5', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""210000_390000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""0.4499999999999999_2.549999999999999""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""200525_372404""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_TRACE_CONNECT"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_Trace_10K200nF,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_TRACE_CONNECT"",""state"":""TO_10K_200nF""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ldcm', Resistance='10', Cap='200', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""7000_13000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""140_260""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""4102_7619""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_TRACE_CONNECT"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU1_Open,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""OPEN""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='open', Cap='open', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""3000000_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_0.5""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""1500000_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""DISCONNECT""}",,,,,,
LDCM_AceSBU1_1nF,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Cap"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""TO_1NF""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='open', Cap='1', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""1250000_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""0.3_1.7""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""723431_2170294""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Cap"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU1_2nF,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Cap"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""TO_2NF""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='open', Cap='2', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""1250000_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""0.6_3.399999999999999""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""506402_940461""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Cap"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU1_3nF,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Cap"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""TO_3NF""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='open', Cap='3', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""1250000_nil""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""0.8999999999999999_5.099999999999999""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""337601_626974""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Cap"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU1_1M,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""TO_1M""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='1000', Cap='open', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""700000_1300000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_3.5""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""700000_1300000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU1_1M5,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""TO_1M5""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='1500', Cap='open', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Leakage_Current_THD"",""pattern"":""Leakage%s*Current%s*THD,(.-),dB"",""pattern_limit"":""Leakage%s*Current%s*THD,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_-12""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Resistance"",""pattern"":""Calculated%s*Resistance,(.-),Ohms"",""pattern_limit"":""Calculated%s*Resistance,.-,.-,%s*(.-)%s*\n"",""param2"":""1050000_1950000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Capacitance"",""pattern"":""Calculated%s*Capacitance,(.-),nF"",""pattern_limit"":""Calculated%s*Capacitance,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_3.5""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Magnitude"",""pattern"":""Calculated%s*Impedance%s*Magnitude,(.-),Ohms"",""pattern_limit"":""Calculated%s*Impedance%s*Magnitude,.-,.-,%s*(.-)%s*\n"",""param2"":""750000_2250000""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Calculated_Impedance_Phase"",""pattern"":""Calculated%s*Impedance%s*Phase,(.-),Degrees"",""pattern_limit"":""Calculated%s*Impedance%s*Phase,.-,.-,%s*(.-)%s*\n"",""param2"":""nil_nil""}",,,,,,
,Common:relay_switch,,,,,,"{""subsubtestname"":""Disconnect_Res"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""DISCONNECT_QN""}",,,,,,
LDCM_AceSBU1_300K1nF5,Common:relay_switch,,,,,,"{""subsubtestname"":""Connect_Res"",""netname"":""LDCM_ACE_DEBUG_4_SBU1"",""state"":""TO_300K_1nF5""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"",""delay"":""100""}",,,,,,
,Tech:run_cmd,,,(ldcm_result),,,"{""subsubtestname"": ""Cmds_Send""}",,,"smokey Smokey_LDCM --run --test ldcmAlgMeasure --testargs ""ldcmAlgMeasure, Path='ace', Resistance='300', Cap='1.5', Station='fct'""",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_10MS_1"",""delay"":""10""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""Voltage_Channel_THD"",""pattern"":""Voltage%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""Voltage%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-45""}",,,,,,
,Tech:parse,,(ldcm_result),,,,"{""subsubtestname"":""TIA_Channel_THD"",""pattern"":""TIA%s*Channel%s*THD,(.-),dB"",""pattern_limit"":""TIA%s*Channel%s*THD,.-,.-,%s*(.-)\n"",""param2"":""nil_-40""}",,,,,,
