TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_2100mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_2100mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_2100mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=2100*mv=5000"",""gain"": ""0.1""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS_2100mA"",""netname"":""PPVCC_MAIN"",""unit"":""mV""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT_2100mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph0_2100mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph1_2100mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph1,,,
,Common:sendCmdAndParse,,,(vsys_lo),,,"{""subsubtestname"": ""vsys_lo_2100mA"",""pattern"": ""(%-?%d+.*%d*)%s+mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vsys_lo,,,
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG),[system_current],(vsys_lo),(vbus_curr),(PPVBUS_PROT)",,,,"{""subsubtestname"": ""Charger_efficiency_2100mA""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""Delay_100ms_2400mA_1"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""USB_ilimit_2400mA"",""record"":""NO""}",,,charge --setma 2400 --setmv 5000,,,
,Common:delay,,,,,,"{""subsubtestname"":""Delay_100ms_2400mA"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_5V_2400mA"",""powertype"":""USB"",""record"":""NO""}",,,5000,,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_2400mA"",""reference"": ""5000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_2400mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_2400mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_2400mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_2400mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=2400*mv=5000"",""gain"": ""0.1""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""Delay_100ms_3000mA_1"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""USB_ilimit_3000mA"",""record"":""NO""}",,,charge --setma 3000 --setmv 5000,,,
,Common:delay,,,,,,"{""subsubtestname"":""Delay_100ms_3000mA"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_5V_3000mA"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_3000mA"",""reference"": ""5000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_3000mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,(PPVBUS_USB_EMI),,,"{""subsubtestname"":""PPVBUS_USB_EMI_3000mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_3000mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_3000mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_3000mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=3000*mv=5000"",""gain"": ""0.1""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS_3000mA"",""netname"":""PPVCC_MAIN"",""unit"":""mV""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT_3000mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph0_3000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph1_3000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph1,,,
,Common:sendCmdAndParse,,,(vsys_lo),,,"{""subsubtestname"": ""vsys_lo_3000mA"",""pattern"": ""(%-?%d+.*%d*)%s+mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vsys_lo,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""PotomacRead_chg_buck_temp"",""pattern"": ""chg_buck_temp:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read chg_buck_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""PotomacRead__mid_die_temp"",""pattern"": ""mid%_die%_temp%:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read mid_die_temp,,,
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG),[system_current],(vsys_lo),(vbus_curr),(PPVBUS_PROT)",,,,"{""subsubtestname"": ""Charger_efficiency_3000mA""}",,,,,,
,Tech:calculateChargeDCR,,"(PPVBUS_USB_EMI),(PPVBUS_PROT),(vbus_curr)",,,,"{""subsubtestname"": ""USB_EMI_PROT_DCR_DEBUG"",""param1"": ""EMI""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VBUS_FB_DISCONNECT_5V"",""netname"":""PPVBUS_FB"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Tech:getCurrData,,[current_table],,,,"{""subsubtestname"": ""LV_Ibus_CAL"",""param1"": ""mv=5000"",""attribute"": ""5V_IBUS_CAL""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""Delay_100ms_100mA_1"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_USB_ilimit_100mA"",""record"":""NO""}",,,charge --setma 100 --setmv 5000,,,
Calibration_IbusLimit_PDSink_CVT_CC_VBAT3V8_VBUS9V,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_5V"",""powertype"":""USB"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVBUS_USB_PWR_Dis"",""netname"":""PPVBUS_USB_PWR"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""CC_Disconn"",""netname"":""VDM_CC1"",""state"":""DISCONNECT"",""record"":""NO""}",,,,,,
,Common:sendVDMCmd,,,,,,"{""subsubtestname"":""Change_5V0_PDO_To_VDM_5V0"",""record"":""NO""}",,,vdm.change_tx_source_voltage(1*5000*3500*PP_5V_00),,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""VDM_to_Source"",""record"":""NO""}",,,vdm.change_low_hearder(region0),,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Change_VDM_PDO_TO_2"",""record"":""NO""}",,,vdm.change_source_pdo_count(2),,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Disable_USB_cable"",""record"":""NO""}",,,vdm.tps_write_register_by_addr(0x32*PDO1: Max Voltage*0x02),,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_PP5V0_TO_5V"",""powertype"":""PP5V0"",""record"":""NO""}",,,5000,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PP5V_TO_VDM_5V0"",""netname"":""PP_5V0_VDM"",""state"":""CONNECT"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_9V"",""powertype"":""USB"",""record"":""NO""}",,,9000,FA_ResetAll,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVBUS_USB_To_VDM"",""netname"":""PPVBUS_USB_PWR"",""state"":""TO_PP_EXT"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS_1"",""delay"":""1000"",""record"":""NO""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""VDM_CC1_TO_ACE_CC1"",""netname"":""VDM_CC1"",""state"":""TO_ACE_CC1"",""record"":""NO""}",,,,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_2000MS_1"",""delay"":""2000"",""record"":""NO""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ACE_SRDY"",""record"":""NO""}",,,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS_1"",""delay"":""500"",""record"":""NO""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"":""PD_State_Check"",""record"":""NO""}",,,charge --brickid,,,
,Tech:sendChargeCmd,,,{charge_cmd},,,"{""subsubtestname"": ""SET_USB_ilimit_100mA"",""record"":""NO""}",,,charge --setma 100 --setmv 9000,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_100mA"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_1000_100mA"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X1000"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_9V_100mA"",""powertype"":""USB"",""record"":""NO""}",,,9000,FA_ResetAll,,
,Common:connectVBUSFeedback,,,,,,"{""subsubtestname"": ""PPVBUS_FB_CONNECT_9V"",""reference"": ""9000"",""record"":""NO""}",,,,,charge_cmd==charge_pass,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_100mA"",""reference"": ""9000""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""PD_Contract_Check_9V"",""pattern"":""Min%s+Voltage%s+or%s+Power%s+(%w+)%s+mV"",""parametric"":""yes""}",,,vdm.show_tps_register_by_addr(0x34),,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enable_HV_Charge"",""record"":""NO""}",,,i2c -z 2 -v 0x07 0x75 0x1932 0x30,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_100mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_100mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_100mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_100mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=100*mv=9000"",""gain"": ""0.001""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_100_500mA"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X100"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK"",""record"":""NO""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_500mA"",""record"":""NO""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0x32,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_500mA"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_9V_500mA"",""powertype"":""USB"",""record"":""NO""}",,,9000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_500mA"",""reference"": ""9000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_500mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_500mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_500mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual_500mA"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_500mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=500*mv=9000"",""gain"": ""0.01""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS_500mA"",""netname"":""PPVCC_MAIN"",""unit"":""mV""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT_500mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph0_500mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph1_500mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph1,,,
,Common:sendCmdAndParse,,,(vsys_lo),,,"{""subsubtestname"": ""vsys_lo_500mA"",""pattern"": ""(%-?%d+.*%d*)%s+mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vsys_lo,,,
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG),[system_current],(vsys_lo),(vbus_curr),(PPVBUS_PROT)",,,,"{""subsubtestname"": ""Charger_efficiency_500mA""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_1000mA""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0x4C,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1000mA"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_9V_1000mA"",""powertype"":""USB"",""record"":""NO""}",,,9000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_1000mA"",""reference"": ""9000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_1000mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_1000mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_1000mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual_1000mA"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_1000mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=1000*mv=9000"",""gain"": ""0.01""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS_1000mA"",""netname"":""PPVCC_MAIN"",""unit"":""mV""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT_1000mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph0_1000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph1_1000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph1,,,
,Common:sendCmdAndParse,,,(vsys_lo),,,"{""subsubtestname"": ""vsys_lo_1000mA"",""pattern"": ""(%-?%d+.*%d*)%s+mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vsys_lo,,,
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG),[system_current],(vsys_lo),(vbus_curr),(PPVBUS_PROT)",,,,"{""subsubtestname"": ""Charger_efficiency_1000mA""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_1500mA"",""record"":""NO""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0x65,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_1500mA"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_9V_1500mA"",""powertype"":""USB"",""record"":""NO""}",,,9000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_1500mA"",""reference"": ""9000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_1500mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_1500mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_1500mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual_1500mA"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_1500mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=1500*mv=9000"",""gain"": ""0.01""}",,,,,,
,Common:setAmplification,,,,,,"{""subsubtestname"":""Set_GAIN_10_1500mA"",""netname"":""USB_TARGET_CURR_GAIN_SET"",""state"":""X10"",""netname2"":""USB_TARGET_CURR_GAIN_SET"",""state2"":""LOCK"",""record"":""NO""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_2000mA"",""record"":""NO""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0x7E,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_2000mA"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_9V_2000mA"",""powertype"":""USB"",""record"":""NO""}",,,9000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_2000mA"",""reference"": ""9000""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_2000mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_FB_2000mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_2000mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual_2000mA"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_2000mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=2000*mv=9000"",""gain"": ""0.1""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS_2000mA"",""netname"":""PPVCC_MAIN"",""unit"":""mV""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT_2000mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph0_2000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph1_2000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph1,,,
,Common:sendCmdAndParse,,,(vsys_lo),,,"{""subsubtestname"": ""vsys_lo_2000mA"",""pattern"": ""(%-?%d+.*%d*)%s+mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vsys_lo,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""PotomacRead_chg_buck_temp_1"",""pattern"": ""chg_buck_temp:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read chg_buck_temp,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""PotomacRead__mid_die_temp_1"",""pattern"": ""mid%_die%_temp%:%s*(.-)%s*C"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read mid_die_temp,,,
,Tech:calculateChargeEfficiency,,"(BATT_CURRENT_BIG),[system_current],(vsys_lo),(vbus_curr),(PPVBUS_PROT)",,,,"{""subsubtestname"": ""Charger_efficiency_2000mA""}",,,,,,
,Common:relaySwitch,,,,,,"{""subsubtestname"":""PPVCC_MAIN_TO_Eload"",""netname"":""ELOAD_INPUT1_TO"",""state"":""PPVCC_MAIN""}",,,,,,
,Common:sendFixtureCmd,,,,,,"{""subsubtestname"":""Eload_ON_3000mA"",""record"":""NO""}",,,eload.enable(1),,,
,Common:setEload,,,,,,"{""subsubtestname"":""Set_Eload1000mA_3000mA"",""record"":""NO""}",,,eload.set(1*cc*1000),,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""SET_ISET_BUCK_3000mA"",""record"":""NO""}",,,i2c -z 2 -v 0x07 0x75 0x1939 0xB0,,,
,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS_3000mA"",""delay"":""100"",""record"":""NO""}",,,,,,
,Common:powerSupply,,,,,,"{""subsubtestname"":""Set_VBUS_TO_9V_3000mA"",""powertype"":""USB"",""record"":""NO""}",,,9000,FA_ResetAll,,
,Common:checkVBUS,,,,,,"{""subsubtestname"": ""ChecK_VBUS_3000mA"",""reference"": ""9000""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVBUS_USB_EMI_3000mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:readVoltage,,,(PPVBUS_PROT),,,"{""subsubtestname"":""PPVBUS_PROT_3000mA"",""netname"":""PPVBUS_PROT""}",,,,,,
,Common:readVoltage,,,(PPVBUS_USB_EMI),,,"{""subsubtestname"":""PPVBUS_FB_3000mA"",""netname"":""PPVBUS_USB_EMI""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Ilimit_3000mA"",""pattern"": ""Data:%s*(0x%x*)"",""bit"": ""6"",""parametric"": ""yes""}",,,i2c -z 2 -d 0x07 0x75 0x1523 1,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""READ_ISET_BUCK_Actual_3000mA"",""pattern"": ""Data:%s*(0x%x*)""}",,,i2c -z 2 -d 0x07 0x75 0x193D 1,,,
,Tech:recordUSBCurr,,[current_table],"(vbus_curr),[current_table]",,,"{""subsubtestname"": ""Ibus_3000mA"",""netname"":""USB_TARGET_CURRENT"",""param2"": ""ma=3000*mv=9000"",""gain"": ""0.1""}",,,,,,
,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCC_MAIN_SNS_3000mA"",""netname"":""PPVCC_MAIN"",""unit"":""mV""}",,,,,,
,Common:readVoltage,,,(BATT_CURRENT_BIG),,,"{""subsubtestname"":""BATT_CURRENT3000mA"",""netname"":""BATT_CURRENT_BIG"",""unit"":""mA"",""fa_sof"":""YES""}",,,,FA_ResetAll,,
,Common:readEloadCurrent,,,(eload_val),,,"{""subsubtestname"": ""ELOAD_CURRENT3000mA"",""netname"":""ELOAD_CURRENT_SENSE1""}",,,,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph0_3000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph0,,,
,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""ibuck_ph1_3000mA"",""pattern"": ""ibuck_ph%d*:%s*(.-)%s*mA"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read ibuck_ph1,,,
,Common:sendCmdAndParse,,,(vsys_lo),,,"{""subsubtestname"": ""vsys_lo_3000mA"",""pattern"": ""(%-?%d+.*%d*)%s+mV"",""parametric"": ""yes""}",,,pmuadc --sel potomac --read vsys_lo,,,
