Index,TestName,SubTestName,SubSubTestName,Low,Upper,Unit,Function,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,FA,Command,Condition,Main_Disable,Production,Audit,Thread,Loop,Sample,CoF,Main_Condition,
1,Fixture,LED_INPROGRESS_ON,LED,,,,Tech:sendLedCommand,,,,,,"{""subsubtestname"":""LED"";""record"":""NO""}",,,,"led_progress_on",,,Y,,,,,,
405,Power,VoltageCheck_Active,PP3V0_S2_UAT_C4_CONN,3040,2970,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP3V0_S2_UAT_C4_CONN"";""netname"":""PP3V0_S2_UAT_C4_CONN""}",,,,,mlb_type==MLB_B,,Y,,,,,,
406,Power,VoltageCheck_Active,PP3V0_S2_UAT_C3A_CONN,3040,2970,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP3V0_S2_UAT_C3A_CONN"";""netname"":""PP3V0_S2_UAT_C3A_CONN""}",,,,,mlb_type==MLB_B,,Y,,,,,,
407,Power,VoltageCheck_Active,PP3V0_S2_UAT_C3B_CONN,3040,2970,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP3V0_S2_UAT_C3B_CONN"";""netname"":""PP3V0_S2_UAT_C3B_CONN""}",,,,,mlb_type==MLB_B,,Y,,,,,,
408,Power,VoltageCheck_Active,PP2V95_S2_SCORPIUS,3038,2861,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP2V95_S2_SCORPIUS"";""netname"":""PP2V95_S2_SCORPIUS""}",,,,,,,Y,,,,,,
409,Power,VoltageCheck_Active,PP2V95_S2_SCORPIUS_FILT,3038,2861,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP2V95_S2_SCORPIUS_FILT"";""netname"":""PP2V95_S2_SCORPIUS_FILT""}",,,,,,,Y,,,,,,
410,Power,VoltageCheck_Active,PP1V8_PHOS_FILT,1845,1777,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_PHOS_FILT"";""netname"":""PP1V8_PHOS_FILT""}",,,,,,,Y,,,,,,
411,Power,VoltageCheck_Active,PP1V8_S2_KOBOL_A_FILT,1845,1777,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_S2_KOBOL_A_FILT"";""netname"":""PP1V8_S2_KOBOL_A_FILT""}",,,,,,,Y,,,,,,
412,Power,VoltageCheck_Active,Enable_PP1V8_LDCM,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enable_PP1V8_LDCM"";""record"":""NO""}",,,,"pmuset --ldo 2 --on",,,Y,,,,,,
413,Power,VoltageCheck_Active,PP1V8_LDCM,1829,1780,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_LDCM"";""netname"":""PP1V8_LDCM""}",,,,,,,Y,,,,,,
414,Power,VoltageCheck_Active,Disable_PP1V8_LDCM,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Disable_PP1V8_LDCM"";""record"":""NO""}",,,,"pmuset --ldo 2 --off",,,Y,,,,,,
415,Power,VoltageCheck_Active,PP1V8_MOLY_FLEX_AVDD_CONN,1845,1777,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_MOLY_FLEX_AVDD_CONN"";""netname"":""PP1V8_MOLY_FLEX_AVDD_CONN""}",,,,,,,Y,,,,,,
416,Power,VoltageCheck_Active,PP1V8_SERA_ALWAYS,1828,1779,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_SERA_ALWAYS"";""netname"":""PP1V8_SERA_ALWAYS""}",,,,,,,Y,,,,,,
417,Power,VoltageCheck_Active,PP1V8_SIMETRA_ALWAYS,1828,1779,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_SIMETRA_ALWAYS"";""netname"":""PP1V8_SIMETRA_ALWAYS""}",,,,,,,Y,,,,,,
418,Power,VoltageCheck_Active,PP1V8_SW1_IO,1845,1777,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_SW1_IO"";""netname"":""PP1V8_SW1_IO""}",,,,,,,Y,,,,,,
419,Power,VoltageCheck_Active,PP2V63_NAND,2685,2594,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP2V63_NAND"";""netname"":""PP2V63_NAND""}",,,,,,,Y,,,,,,
420,Power,VoltageCheck_Active,PP2V63_NAND_DISCH_QD,2685,2594,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP2V63_NAND_DISCH_QD"";""netname"":""PP2V63_NAND_DISCH_QD""}",,,,,,,Y,,,,,,
421,Power,VoltageCheck_Active,PP0V805_USBC_FIXED,845,765,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP0V805_USBC_FIXED"";""netname"":""PP0V805_USBC_FIXED""}",,,,,,,Y,,,,,,
422,Power,VoltageCheck_Active,PP0V855_USBC_CIO,895,815,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP0V855_USBC_CIO"";""netname"":""PP0V855_USBC_CIO""}",,,,,,,Y,,,,,,
423,Power,VoltageCheck_Active,PP3V0_ALS,3040,2970,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP3V0_ALS"";""netname"":""PP3V0_ALS""}",,,,,,,Y,,,,,,
424,Power,VoltageCheck_Active,PP3V0_ALS_C4_CONN,3040,2970,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP3V0_ALS_C4_CONN"";""netname"":""PP3V0_ALS_C4_CONN""}",,,,,,,Y,,,,,,
425,Power,VoltageCheck_Active,PP1V2_USBC_VDDIO,1295,1193,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V2_USBC_VDDIO"";""netname"":""PP1V2_USBC_VDDIO""}",,,,,,,Y,,,,,,
426,Power,VoltageCheck_Active,PP3V3_S2_ACE_PARROT,3342,3265,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP3V3_S2_ACE_PARROT"";""netname"":""PP3V3_S2_ACE_PARROT""}",,,,,,,Y,,,,,,
427,Power,VoltageCheck_Active,PP3V3_BSB,3342,3265,mV,Common:readVoltage,Y,,,,,"{""subsubtestname"":""PP3V3_BSB"";""netname"":""PP3V3_BSB""}",,,,,,,Y,,,,,,
428,Power,VoltageCheck_Active,PPVDD_CPU,733.875,560.78125,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_CPU"";""netname"":""PPVDD_CPU""}",,,,,,,Y,,,,,,
429,Power,VoltageCheck_Active,PPVDD_CPU_SRAM,991.375,933.625,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_CPU_SRAM"";""netname"":""PPVDD_CPU_SRAM""}",,,,,,,Y,,,,,,
430,Power,VoltageCheck_Active,PPVDD_ECPU,955.96875,782.0625,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_ECPU"";""netname"":""PPVDD_ECPU""}",,,,,,,Y,,,,,,
431,Power,VoltageCheck_Active,Set_PPVDD_GPU_State0,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State0"";""record"":""NO""}",,,,"soc --set ""perfstate gpu 0""",,,Y,,,,,,
432,Power,VoltageCheck_Active,PPVDD_GPU_MG001,50,-10,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG001"";""netname"":""PPVDD_GPU""}",,,,,,,Y,,,,,,
433,Power,VoltageCheck_Active,Set_PPVDD_GPU_State1,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State1"";""record"":""NO""}",,,,"soc --set ""perfstate gpu 1""",,,Y,,,,,,
434,Power,VoltageCheck_Active,PPVDD_GPU_MG002,688.8125,533.5,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG002"";""netname"":""PPVDD_GPU""}",,,,,,,Y,,,,,,
435,Power,VoltageCheck_Active,Set_PPVDD_GPU_State2,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State2"";""record"":""NO""}",,,,"soc --set ""perfstate gpu 2""",,,Y,,,,,,
436,Power,VoltageCheck_Active,PPVDD_GPU_MG003,711.34375,566.84375,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG003"";""netname"":""PPVDD_GPU""}",,,,,,,Y,,,,,,
437,Power,VoltageCheck_Active,Set_PPVDD_GPU_State3,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State3"";""record"":""NO""}",,,,"soc --set ""perfstate gpu 3""",,,Y,,,,,,
438,Power,VoltageCheck_Active,PPVDD_GPU_MG004,772.5,600.1875,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG004"";""netname"":""PPVDD_GPU""}",,,,,,,Y,,,,,,
439,Power,VoltageCheck_Active,Set_PPVDD_GPU_State4,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State4"";""record"":""NO""}",,,,"soc --set ""perfstate gpu 4""",,,Y,,,,,,
440,Power,VoltageCheck_Active,PPVDD_GPU_MG005,852.96875,663.84375,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG005"";""netname"":""PPVDD_GPU""}",,,,,,,Y,,,,,,
441,Power,VoltageCheck_Active,Set_PPVDD_GPU_State5,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State5"";""record"":""NO""}",,,,"soc --set ""perfstate gpu 5""",,,Y,,,,,,
442,Power,VoltageCheck_Active,PPVDD_GPU_MG006,955.96875,772.96875,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG006"";""netname"":""PPVDD_GPU""}",,,,,,,Y,,,,,,
443,Power,VoltageCheck_Active,Set_PPVDD_GPU_State6,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_State6"";""record"":""NO""}",,,,"soc --set ""perfstate gpu 6""",,,Y,,,,,,
444,Power,VoltageCheck_Active,PPVDD_GPU_MG007,1049.312,857.844,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_GPU_MG007"";""netname"":""PPVDD_GPU""}",,,,,,,Y,,,,,,
445,Power,VoltageCheck_Active,Set_PPVDD_GPU_Default,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_PPVDD_GPU_Default"";""record"":""NO""}",,,,"soc --set ""perfstate gpu 0""",,,Y,,,,,,
446,Power,VoltageCheck_Active,PPVDD_S1_DCS,772.5,642.625,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_S1_DCS"";""netname"":""PPVDD_S1_DCS""}",,,,,,,Y,,,,,,
447,Power,VoltageCheck_Active,PPVDD_S1_DISP,692.03125,560.78125,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_S1_DISP"";""netname"":""PPVDD_S1_DISP""}",,,,,,,Y,,,,,,
448,Power,VoltageCheck_Active,PPVDD_S1_QL,748.5,571,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_S1_QL"";""netname"":""PPVDD_S1_QL""}",,,,,,,Y,,,,,,
449,Power,VoltageCheck_Active,PPVDD_S1_SOC,775.71875,618.375,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_S1_SOC"";""netname"":""PPVDD_S1_SOC""}",,,,,,,Y,,,,,,
450,Power,VoltageCheck_Active,PPVDD_S1_SRAM,824,776,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_S1_SRAM"";""netname"":""PPVDD_S1_SRAM""}",,,,,,,Y,,,,,,
451,Power,VoltageCheck_Active,PPVDD_S2_CIO,880.65,829.35,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVDD_S2_CIO"";""netname"":""PPVDD_S2_CIO""}",,,,,,,Y,,,,,,
452,Power,VoltageCheck_Active,PPBATT_VCC,4350,4250,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPBATT_VCC"";""netname"":""PPBATT_VCC""}",,,,,,,Y,,,,,,
453,Power,VoltageCheck_Active,PPV_BST_AUDIO,4279.8,3872.2,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPV_BST_AUDIO"";""netname"":""PPV_BST_AUDIO""}",,,,,,,Y,,,,,,
454,Power,VoltageCheck_Active,PPVCENTER,5300,4700,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PPVCENTER"";""netname"":""PPVCENTER""}",,,,,,,Y,,,,,,
455,Power,VoltageCheck_Active,MESA_ENABLE,,,,Common:relaySwitch,,,,,,"{""subsubtestname"":""MESA_ENABLE"";""netname"":""GPIO_MESA_TO_BOOST_ENABLE_CONN_1V8"";""state"":""TO_1V8""}",,,,,,,Y,,,,,,
456,Power,VoltageCheck_Active,PP16V0_MESA_CONN,16764.79875,15168.15125,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP16V0_MESA_CONN"";""netname"":""PP16V0_MESA_CONN""}",,,,,,,Y,,,,,,
457,Power,VoltageCheck_Active,MESA_DISABLE,,,,Common:relaySwitch,,,,,,"{""subsubtestname"":""MESA_DISABLE"";""netname"":""GPIO_MESA_TO_BOOST_ENABLE_CONN_1V8"";""state"":""DISCONNECT""}",,,,,,,Y,,,,,,
458,Power,VoltageCheck_Active,Enable_PP1V8_S2_MESA,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enable_PP1V8_S2_MESA"";""record"":""NO""}",,,,"pmuset --ldo 6 --on",,,Y,,,,,,
459,Power,VoltageCheck_Active,PP1V8_S2_MESA,1845,1777,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_S2_MESA"";""netname"":""PP1V8_S2_MESA""}",,,,,,,Y,,,,,,
460,Power,VoltageCheck_Active,Disable_PP1V8_S2_MESA,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Disable_PP1V8_S2_MESA"";""record"":""NO""}",,,,"pmuset --ldo 6 --off",,,Y,,,,,,
461,Power,VoltageCheck_Active,Enable_PP3V05_S2_MESA_CONN,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enable_PP3V05_S2_MESA_CONN"";""record"":""NO""}",,,,"pmuset --ldo 17 --on",,,Y,,,,,,
462,Power,VoltageCheck_Active,PP3V05_S2_MESA_CONN,3210.6018,2904.8302,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP3V05_S2_MESA_CONN"";""netname"":""PP3V05_S2_MESA_CONN""}",,,,,,,Y,,,,,,
463,Power,VoltageCheck_Active,Disable_PP3V05_S2_MESA_CONN,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Disable_PP3V05_S2_MESA_CONN"";""record"":""NO""}",,,,"pmuset --ldo 17 --off",,,Y,,,,,,
464,Power,VoltageCheck_Active,CAM_Find,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CAM_Find"";""record"":""NO""}",,,,"camisp --find",,,Y,,,,,,
465,Power,VoltageCheck_Active,PP2V90_FRONT_CAM,2987,2813,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP2V90_FRONT_CAM"";""netname"":""PP2V90_FRONT_CAM""}",,,,,,,Y,,,,,,
466,Power,VoltageCheck_Active,PP1V215_REAR_CAM,1275,1175,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V215_REAR_CAM"";""netname"":""PP1V215_REAR_CAM""}",,,,,,,Y,,,,,,
467,Power,VoltageCheck_Active,PP1V215_FRONT_CAM,1275,1175,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V215_FRONT_CAM"";""netname"":""PP1V215_FRONT_CAM""}",,,,,,,Y,,,,,,
468,Power,VoltageCheck_Active,PP2V95_REAR_CAM,3038,2861,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP2V95_REAR_CAM"";""netname"":""PP2V95_REAR_CAM""}",,,,,,,Y,,,,,,
469,Power,VoltageCheck_Active,CAM_Exit,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""CAM_Exit"";""record"":""NO""}",,,,"camisp --exit",,,Y,,,,,,
470,Power,VoltageCheck_Active,TOUCH_ON,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""TOUCH_ON"";""record"":""NO""}",,,,"touch --on",,,Y,,,,,,
471,Power,VoltageCheck_Active,PP1V8_S2_TOUCH,1845,1777,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V8_S2_TOUCH"";""netname"":""PP1V8_S2_TOUCH""}",,,,,,,Y,,,,,,
472,Power,VoltageCheck_Active,PP3V3_S2_TOUCH,3341,3269,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP3V3_S2_TOUCH"";""netname"":""PP3V3_S2_TOUCH""}",,,,,,,Y,,,,,,
473,Power,VoltageCheck_Active,PP1V2_S2_TOUCH,1220,1177,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP1V2_S2_TOUCH"";""netname"":""PP1V2_S2_TOUCH""}",,,,,,,Y,,,,,,
474,Power,VoltageCheck_Active,TOUCH_SAFE_MODE,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""TOUCH_SAFE_MODE"";""record"":""NO""}",,,,"touch --sel grape --set_param boot-safe-mode true",,,Y,,,,,,
475,Power,VoltageCheck_Active,TOUCH_LOAD_FIRMWARE,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""TOUCH_LOAD_FIRMWARE"";""record"":""NO""}",,,,"touch --load_firmware",,,Y,,,,,,
476,Power,VoltageCheck_Active,TOUCH_FORCE_ACTIVE,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""TOUCH_FORCE_ACTIVE"";""record"":""NO""}",,,,"touch --set_report '0xF3 0x0A'",,,Y,,,,,,
477,Power,VoltageCheck_Active,PP15V0_TOUCH_FILT,15600,14400,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP15V0_TOUCH_FILT"";""netname"":""PP15V0_TOUCH_FILT""}",,,,,,,Y,,,,,,
478,Power,VoltageCheck_Active,TOUCH_A2T,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""TOUCH_A2T"";""record"":""NO""}",,,,"touch --set_report '0xBF 0x9D 0x91 0x09 0x00'",,,Y,,,,,,
479,Power,VoltageCheck_Active,DELAY_500MS,,,,Common:delay,,,,,,"{""subsubtestname"":""DELAY_500MS"";""delay"":""500"";""record"":""NO""}",,,,,,,Y,,,,,,
480,Power,VoltageCheck_Active,PP15V0_TOUCH_FILT_A2T,8430,7770,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP15V0_TOUCH_FILT_A2T"";""netname"":""PP15V0_TOUCH_FILT""}",,,,,,,Y,,,,,,
481,Power,VoltageCheck_Active,TOUCH_T2A,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""TOUCH_T2A"";""record"":""NO""}",,,,"touch --set_report '0xBF 0x9D 0x81 0x09 0x00'",,,Y,,,,,,
482,Power,VoltageCheck_Active,PP15V0_TOUCH_FILT_T2A,15600,14400,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP15V0_TOUCH_FILT_T2A"";""netname"":""PP15V0_TOUCH_FILT""}",,,,,,,Y,,,,,,
483,Power,VoltageCheck_Active,PP2V8_LANAI_M_VDDANA,3200,2800,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP2V8_LANAI_M_VDDANA"";""netname"":""PP2V8_LANAI_M_VDDANA""}",,,,,,,Y,,,,,,
484,Power,VoltageCheck_Active,PP2V8_LANAI_S_VDDANA,3200,2800,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP2V8_LANAI_S_VDDANA"";""netname"":""PP2V8_LANAI_S_VDDANA""}",,,,,,,Y,,,,,,
485,Power,VoltageCheck_Active,TOUCH_OFF,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""TOUCH_OFF"";""record"":""NO""}",,,,"touch --off",,,Y,,,,,,
486,Touch,Boost_FeedbackHW_VBAT4V3,Touch_ON,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Touch_ON"";""record"":""NO""}",,,,"touch --off;wait 500;touch --on;wait 500",,,Y,,,,,,
487,Touch,Boost_FeedbackHW_VBAT4V3,Boost_Enable,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Boost_Enable"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 6 --mode output --write 0;egpio --pick touch:1 --pin 7 --mode output --write 1;wait 500",,,Y,,,,,,
488,Touch,Boost_FeedbackHW_VBAT4V3,Enable_LDO,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Enable_LDO"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 9 --mode output --write 1",,,Y,,,,,,
489,Touch,Boost_FeedbackHW_VBAT4V3,Turnoff_Q2280,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Turnoff_Q2280"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 5 --mode output --write 0",,,Y,,,,,,
490,Touch,Boost_FeedbackHW_VBAT4V3,Set_LDO_Level,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_LDO_Level"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 8 --mode output --write 1",,,Y,,,,,,
491,Touch,Boost_FeedbackHW_VBAT4V3,PP15V0_TOUCH_FILT,10000,-9.00E+30,mV,Common:readVoltage,,,,,,"{""subsubtestname"":""PP15V0_TOUCH_FILT"";""netname"":""PP15V0_TOUCH_FILT"";""record"":""NO""}",,,,,,,Y,,,,,,
492,Touch,Boost_FeedbackHW_VBAT4V3,Touch_Off,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Touch_Off"";""record"":""NO""}",,,,"touch --off",,,Y,,,,,,
493,Touch,Boost_On_VBAT3V7_VBUSOff,VBAT_SET_3V7,,,,Common:powerSupply,,,,,,"{""subsubtestname"":""VBAT_SET_3V7"";""powertype"":""batt"";""record"":""NO""}",,,FA_ResetAll,"3700",,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
494,Touch,Boost_On_VBAT3V7_VBUSOff,DELAY_100MS,,,,Common:delay,,,,,,"{""subsubtestname"":""DELAY_100MS"";""delay"":""100"";""record"":""NO""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
495,Touch,Boost_On_VBAT3V7_VBUSOff,Disconnect_VBUS,,,,Common:relaySwitch,,,,,,"{""subsubtestname"":""Disconnect_VBUS"";""netname"":""VBUS_OUTPUT_CTL"";""state"":""OFF"";""record"":""NO""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
496,Touch,Boost_On_VBAT3V7_VBUSOff,CC_Disconn,,,,Common:relaySwitch,,,,,,"{""subsubtestname"":""CC_Disconn"";""netname"":""VDM_CC1"";""state"":""DISCONNECT"";""record"":""NO""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
497,Touch,Boost_On_VBAT3V7_VBUSOff,DELAY_1000MS,,,,Common:delay,,,,,,"{""subsubtestname"":""DELAY_1000MS"";""delay"":""1000"";""record"":""NO""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
498,Touch,Boost_On_VBAT3V7_VBUSOff,Touch_ON,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Touch_ON"";""record"":""NO""}",,,,"touch --off;wait 500;touch --on;wait 500",,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
499,Touch,Boost_PFM_VBAT3V7_VBUSOff,Set_Dombra_PFM_Mode,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_Dombra_PFM_Mode"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 6 --mode output --write 0",,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
500,Touch,Boost_PFM_VBAT3V7_VBUSOff,LANAI_LDO_EN_1V8_Disable,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""LANAI_LDO_EN_1V8_Disable"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 9 --mode output --write 0",,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
501,Touch,Boost_PFM_VBAT3V7_VBUSOff,GPIO_DOMBRA_BST_FB_CTRL_1V8_Enable,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""GPIO_DOMBRA_BST_FB_CTRL_1V8_Enable"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 5 --mode output --write 1",,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
502,Touch,Boost_PFM_VBAT3V7_VBUSOff,Dombra_Baseline_Curr,,,,Common:readVoltage,,,[Baseline_current],,,"{""subsubtestname"":""Dombra_Baseline_Curr"";""netname"":""BATT_CURRENT_BIG"";""unit"":""mA""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
503,Touch,Boost_PFM_VBAT3V7_VBUSOff,Dombra_PFM_Mode_EN,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Dombra_PFM_Mode_EN"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 7 --mode output --write 1;wait 500",,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
504,Touch,Boost_PFM_VBAT3V7_VBUSOff,Dombra_PFM_Current,10,-10,mA,Tech:readVoltagePFM,,[Baseline_current],[PFM_current_No_load],,,"{""subsubtestname"":""Dombra_PFM_Current"";""netname"":""BATT_CURRENT_BIG"";""unit"":""mA""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
505,Touch,Boost_PFM_VBAT3V7_VBUSOff,Dombra_PFM_Current_Delta,10,-10,mA,Tech:calculateTouchCurrentDifference,,"[PFM_current_No_load],[Baseline_current]",,,,"{""subsubtestname"":""Dombra_PFM_Current_Delta"";""delta"":""PFM_current_Delta""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
506,Touch,Boost_PWM_VBAT3V7_VBUSOff,Set_Dombra_PWM_Mode,,,,Common:sendCmdAndParse,,,,,,"{""subsubtestname"": ""Set_Dombra_PWM_Mode"";""record"":""NO""}",,,,"egpio --pick touch:1 --pin 6 --mode output --write 1;wait 500",,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
507,Touch,Boost_PWM_VBAT3V7_VBUSOff,Dombra_PWM_Current,150,20,mA,Common:readVoltage,,,[PWM_current_No_load],,,"{""subsubtestname"":""Dombra_PWM_Current"";""netname"":""BATT_CURRENT_BIG"";""unit"":""mA""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
508,Touch,Boost_PWM_VBAT3V7_VBUSOff,Dombra_PWM_Current_Delta,150,20,mA,Tech:calculateTouchCurrentDifference,,"[PWM_current_No_load],[Baseline_current]",,,,"{""subsubtestname"":""Dombra_PWM_Current_Delta"";""delta"":""PWM_current_Delta""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
509,Touch,Boost_PWM_VBAT3V7_VBUSOff,Dombra_PWM_PFM_Delta_Current,120,30,mA,Tech:calculateTouchCurrentDifference,,"[PWM_current_No_load],[PFM_current_No_load]",,,,"{""subsubtestname"":""Dombra_PWM_PFM_Delta_Current"";""delta"":""Dombra_Delta""}",,,,,,,Y,,,,,Touch_Boost_PFM_PWM_VBAT3V7_VBUSOff,
